chrom,ident
chr22,0.8182
chr22,0.6857
chr22,0.6667
chr22,0.8857
chr22,0.8214
chr22,0.8261
chr22,0.7143
chr22,0.7097
chr22,0.697
chr22,0.7931
chr22,0.7419
chr22,0.9583
chr22,0.8214
chr22,0.697
chr22,0.7308
chr22,0.6857
chr22,0.7143
chr22,0.7222
chr22,0.7353
chr22,0.7931
chr22,0.7419
chr22,0.8214
chr22,0.7727
chr22,0.8182
chr22,0.7273
chr22,0.9024
chr22,0.7547
chr22,0.9032
chr22,0.7391
chr22,0.8684
chr22,0.7059
chr22,0.6842
chr22,0.9667
chr22,0.9375
chr22,0.7917
chr22,0.9032
chr22,0.7
chr22,0.8966
chr22,0.9048
chr22,0.8837
chr22,0.9
chr22,0.814
chr22,0.9355
chr22,0.9375
chr22,0.9032
chr22,0.7273
chr22,0.8378
chr22,0.7097
chr22,0.7292
chr22,0.963
chr22,0.7619
chr22,0.8684
chr22,0.7576
chr22,0.6579
chr22,0.8929
chr22,0.8667
chr22,0.7692
chr22,0.963
chr22,0.7083
chr22,0.963
chr22,1.0
chr22,0.973
chr22,1.0
chr22,0.7838
chr22,1.0
chr22,0.8667
chr22,0.963
chr22,0.7
chr22,0.7273
chr22,0.75
chr22,0.75
chr22,0.7391
chr22,0.7027
chr22,0.7838
chr22,0.6585
chr22,0.7586
chr22,0.7097
chr22,0.8333
chr22,0.75
chr22,0.74
chr22,0.7308
chr22,0.6579
chr22,0.76
chr22,0.6667
chr22,0.6486
chr22,0.7241
chr22,0.7097
chr22,0.75
chr22,0.7391
chr22,0.7273
chr22,0.75
chr22,0.7826
chr22,0.9333
chr22,0.7917
chr22,0.6579
chr22,0.931
chr22,0.8438
chr22,0.8889
chr22,1.0
chr22,0.6757
chr22,1.0
chr22,0.9655
chr22,1.0
chr22,0.9655
chr22,0.8846
chr22,0.9655
chr22,0.9032
chr22,0.931
chr22,0.7273
chr22,0.8621
chr22,0.75
chr22,0.7391
chr22,0.6842
chr22,0.619
chr22,0.7391
chr22,0.7083
chr22,0.8261
chr22,0.7826
chr22,0.619
chr22,0.7619
chr22,0.7826
chr22,0.7826
chr22,0.7826
chr22,0.7826
chr22,0.7826
chr22,0.7083
chr22,0.7826
chr22,0.9565
chr22,0.7917
chr22,0.7826
chr22,0.6765
chr22,0.6579
chr22,1.0
chr22,0.9062
chr22,0.7917
chr22,0.9333
chr22,0.6957
chr22,0.9286
chr22,0.875
chr22,0.8974
chr22,0.8684
chr22,0.7429
chr22,0.9032
chr22,0.9677
chr22,0.871
chr22,0.7273
chr22,0.7568
chr22,0.6667
chr22,0.7105
chr22,0.88
chr22,0.7778
chr22,0.75
chr22,0.7917
chr22,0.6842
chr22,0.7917
chr22,0.7273
chr22,0.697
chr22,0.7273
chr22,0.6364
chr22,0.7273
chr22,0.8148
chr22,0.7917
chr22,0.6087
chr22,0.6061
chr22,0.6786
chr22,0.5926
chr22,0.6842
chr22,0.6364
chr22,0.6579
chr22,0.973
chr22,0.5833
chr22,0.6842
chr22,0.6579
chr22,0.6842
chr22,0.5405
chr22,0.6842
chr22,0.641
chr22,0.7027
chr22,0.6
chr22,0.5667
chr22,0.6061
chr22,0.9032
chr22,0.8276
chr22,0.931
chr22,0.6667
chr22,0.9259
chr22,0.9
chr22,0.931
chr22,0.9
chr22,0.8148
chr22,0.9
chr22,0.9667
chr22,0.8667
chr22,0.7273
chr22,0.8276
chr22,0.6897
chr22,0.76
chr22,0.8438
chr22,0.6579
chr22,0.8333
chr22,0.875
chr22,0.8438
chr22,0.875
chr22,0.7333
chr22,0.875
chr22,0.9375
chr22,0.9032
chr22,0.6818
chr22,0.7812
chr22,0.6774
chr22,0.8889
chr22,0.6364
chr22,0.8
chr22,0.8571
chr22,0.8889
chr22,0.8571
chr22,1.0
chr22,0.8571
chr22,0.76
chr22,0.7917
chr22,0.7917
chr22,0.96
chr22,0.8333
chr22,0.6757
chr22,1.0
chr22,0.9655
chr22,1.0
chr22,0.9655
chr22,0.8846
chr22,0.9655
chr22,0.9032
chr22,0.931
chr22,0.7273
chr22,0.8621
chr22,0.75
chr22,0.5833
chr22,0.7234
chr22,0.7447
chr22,0.7111
chr22,0.6304
chr22,0.6579
chr22,0.6579
chr22,0.6757
chr22,0.6
chr22,0.5667
chr22,0.5758
chr22,0.963
chr22,1.0
chr22,0.963
chr22,0.8846
chr22,0.963
chr22,0.8966
chr22,0.9259
chr22,0.6923
chr22,0.7692
chr22,0.6923
chr22,0.9737
chr22,1.0
chr22,0.7778
chr22,1.0
chr22,0.875
chr22,0.9655
chr22,0.7273
chr22,0.8056
chr22,0.7895
chr22,0.9722
chr22,0.8056
chr22,0.9655
chr22,0.9032
chr22,0.931
chr22,0.7273
chr22,0.8286
chr22,0.8108
chr22,0.7647
chr22,1.0
chr22,0.875
chr22,0.9655
chr22,0.7273
chr22,0.8056
chr22,0.7778
chr22,0.8519
chr22,0.7931
chr22,0.8148
chr22,0.7391
chr22,0.9333
chr22,0.6875
chr22,0.875
chr22,0.9655
chr22,0.7273
chr22,0.8333
chr22,0.7241
chr22,0.8438
chr22,0.6818
chr22,0.8387
chr22,0.6774
chr22,0.7273
chr22,0.8
chr22,0.75
chr22,0.7391
chr22,0.8182
chr22,0.7812
chr13,0.76
chr13,0.8519
chr13,0.76
chr13,0.8667
chr13,0.88
chr13,0.85
chr13,0.85
chr13,0.913
chr13,0.8667
chr13,0.7826
chr13,0.76
chr13,0.8
chr13,0.8261
chr13,0.8
chr13,0.88
chr13,0.84
chr13,0.913
chr13,0.84
chr13,0.8261
chr13,0.8095
chr13,1.0
chr13,0.8571
chr13,0.8696
chr13,0.913
chr13,0.9167
chr13,0.8
chr13,0.875
chr13,0.8261
chr13,0.84
chr13,0.8
chr13,1.0
chr13,0.9565
chr13,0.8947
chr13,0.85
chr13,0.8696
chr13,0.8095
chr13,0.85
chr13,0.8
chr13,0.72
chr13,0.88
chr13,0.76
chr13,1.0
chr13,0.913
chr13,0.8261
chr13,0.7826
chr13,1.0
chr13,0.8261
chr13,0.913
chr13,0.8095
chr13,0.8261
chr13,0.8824
chr13,1.0
chr13,0.84
chr13,0.88
chr13,0.88
chr13,0.84
chr13,0.85
chr13,0.85
chr13,0.84
chr13,0.8846
chr13,0.8077
chr13,0.8667
chr13,0.8333
chr13,0.95
chr13,0.95
chr13,0.8571
chr13,0.8667
chr13,0.7619
chr13,0.7692
chr13,0.6923
chr13,0.8846
chr13,0.8846
chr13,0.8333
chr13,0.8846
chr13,0.9048
chr13,0.8846
chr13,0.8095
chr13,0.8
chr13,1.0
chr13,0.9048
chr13,0.8182
chr13,0.9048
chr13,0.8462
chr13,0.85
chr13,0.8462
chr13,0.7619
chr13,0.8846
chr13,0.8846
chr13,0.8261
chr13,0.8636
chr13,1.0
chr13,0.95
chr13,0.8636
chr13,0.8095
chr13,0.95
chr13,0.8846
chr13,0.8077
chr13,0.8333
chr13,0.8077
chr13,1.0
chr13,0.9048
chr13,0.8846
chr13,0.7727
chr13,1.0
chr13,0.8846
chr13,0.9048
chr13,0.8
chr13,0.8095
chr13,0.8824
chr13,1.0
chr13,0.8846
chr13,0.7692
chr13,0.7692
chr13,0.8077
chr13,0.95
chr13,0.95
chr13,0.8462
chr13,0.9167
chr13,0.8667
chr13,0.9167
chr13,0.85
chr13,0.85
chr13,0.9048
chr13,0.8667
chr13,0.6667
chr13,0.8462
chr13,0.6923
chr13,1.0
chr13,0.9615
chr13,0.9167
chr13,1.0
chr13,0.8095
chr13,1.0
chr13,0.7143
chr13,0.85
chr13,1.0
chr13,0.8571
chr13,0.9167
chr13,0.8095
chr13,0.92
chr13,0.75
chr13,0.9583
chr13,0.8095
chr13,1.0
chr13,0.9231
chr13,0.8261
chr13,0.8636
chr13,0.8947
chr13,0.85
chr13,0.9167
chr13,0.875
chr13,0.85
chr13,0.9615
chr13,0.8846
chr13,0.9167
chr13,0.9167
chr13,1.0
chr13,0.8095
chr13,1.0
chr13,0.7273
chr13,1.0
chr13,1.0
chr13,0.8095
chr13,0.85
chr13,0.7143
chr13,0.8824
chr13,1.0
chr13,1.0
chr13,0.7692
chr13,0.7692
chr13,0.7692
chr13,0.85
chr13,0.85
chr13,0.9231
chr13,0.7333
chr13,0.8333
chr13,0.75
chr13,0.75
chr13,0.8095
chr13,1.0
chr13,0.7368
chr13,0.9545
chr13,0.7727
chr13,0.913
chr13,0.9167
chr13,0.8333
chr13,0.9167
chr13,0.7143
chr13,0.9167
chr13,0.8333
chr13,0.8333
chr13,0.7619
chr13,0.8333
chr13,0.7143
chr13,0.84
chr13,0.8333
chr13,0.875
chr13,0.8947
chr13,0.9167
chr13,0.9167
chr13,0.76
chr13,0.7917
chr13,0.7895
chr13,0.75
chr13,0.8333
chr13,0.7917
chr13,0.75
chr13,0.9167
chr13,1.0
chr13,0.8333
chr13,1.0
chr13,0.7778
chr13,0.7143
chr13,0.913
chr13,0.8182
chr13,0.7778
chr13,0.913
chr13,0.7143
chr13,0.9444
chr13,0.7895
chr13,0.7647
chr13,0.875
chr13,0.9167
chr13,0.7083
chr13,0.7083
chr13,0.7083
chr13,0.75
chr13,0.75
chr13,0.875
chr13,0.8667
chr13,0.8667
chr13,0.8667
chr13,0.8667
chr13,0.7333
chr13,0.6667
chr13,0.7333
chr13,0.7333
chr13,0.8667
chr13,0.8667
chr13,0.8667
chr13,0.8667
chr13,0.8667
chr13,0.8667
chr13,0.7333
chr13,0.7333
chr13,1.0
chr13,0.8667
chr13,0.8667
chr13,0.8667
chr13,0.8667
chr13,0.7333
chr13,0.8667
chr13,0.7333
chr13,0.8667
chr13,0.8667
chr13,0.8667
chr13,0.8667
chr13,0.8667
chr13,0.8667
chr13,0.8667
chr13,0.8667
chr13,0.8667
chr13,0.8667
chr13,0.7333
chr13,0.8667
chr13,0.7333
chr13,1.0
chr13,0.8667
chr13,0.8667
chr13,0.7333
chr13,1.0
chr13,0.8667
chr13,0.8667
chr13,0.7333
chr13,0.7333
chr13,0.8667
chr13,1.0
chr13,0.8667
chr13,0.8667
chr13,0.8667
chr13,0.8667
chr13,0.8667
chr13,0.8667
chr13,0.8667
chr13,0.85
chr13,0.85
chr13,0.9048
chr13,0.8667
chr13,0.6667
chr13,0.7917
chr13,0.75
chr13,0.913
chr13,0.9167
chr13,1.0
chr13,0.9167
chr13,0.8333
chr13,0.9167
chr13,0.75
chr13,0.85
chr13,1.0
chr13,0.913
chr13,0.8636
chr13,0.8333
chr13,0.84
chr13,0.75
chr13,0.875
chr13,0.8095
chr13,0.9167
chr13,0.9167
chr13,0.88
chr13,0.9167
chr13,0.8947
chr13,0.85
chr13,0.9167
chr13,0.875
chr13,0.85
chr13,0.9167
chr13,0.8333
chr13,1.0
chr13,0.8333
chr13,1.0
chr13,0.8333
chr13,0.913
chr13,0.8333
chr13,1.0
chr13,0.913
chr13,0.8333
chr13,0.85
chr13,0.75
chr13,0.8824
chr13,1.0
chr13,0.9167
chr13,0.8333
chr13,0.8333
chr13,0.8333
chr13,0.85
chr13,0.85
chr13,0.875
chr13,1.0
chr13,0.9048
chr13,0.8667
chr13,0.8095
chr13,0.8
chr13,0.8571
chr13,0.85
chr13,0.85
chr13,0.85
chr13,0.85
chr13,0.9524
chr13,0.85
chr13,0.8571
chr13,0.8
chr13,1.0
chr13,0.9048
chr13,0.85
chr13,0.9524
chr13,0.85
chr13,0.85
chr13,0.9
chr13,0.8095
chr13,0.85
chr13,0.85
chr13,0.85
chr13,0.9091
chr13,1.0
chr13,1.0
chr13,0.9
chr13,0.85
chr13,1.0
chr13,0.85
chr13,0.75
chr13,0.85
chr13,0.75
chr13,1.0
chr13,0.85
chr13,0.8182
chr13,1.0
chr13,0.85
chr13,0.9524
chr13,0.8
chr13,0.8571
chr13,0.8824
chr13,1.0
chr13,0.85
chr13,0.9524
chr13,0.9524
chr13,1.0
chr13,1.0
chr13,1.0
chr13,0.9
chr13,0.9048
chr13,0.8667
chr13,0.8095
chr13,0.8
chr13,0.8571
chr13,0.85
chr13,0.85
chr13,0.85
chr13,0.85
chr13,0.9524
chr13,0.85
chr13,0.8571
chr13,0.8
chr13,1.0
chr13,0.9048
chr13,0.85
chr13,0.9524
chr13,0.85
chr13,0.85
chr13,0.9
chr13,0.8095
chr13,0.85
chr13,0.85
chr13,0.85
chr13,0.9091
chr13,1.0
chr13,1.0
chr13,0.9
chr13,0.85
chr13,1.0
chr13,0.85
chr13,0.75
chr13,0.85
chr13,0.75
chr13,1.0
chr13,0.9524
chr13,0.85
chr13,0.8182
chr13,1.0
chr13,0.85
chr13,0.9524
chr13,0.8
chr13,0.8571
chr13,0.8824
chr13,1.0
chr13,0.85
chr13,0.9524
chr13,0.9524
chr13,1.0
chr13,1.0
chr13,1.0
chr13,0.9
chr13,0.8667
chr13,0.7273
chr13,0.8095
chr13,0.7727
chr13,0.9048
chr13,0.9048
chr13,0.9048
chr13,0.9048
chr13,0.8636
chr13,0.9048
chr13,0.7727
chr13,0.9
chr13,1.0
chr13,0.8571
chr13,0.9545
chr13,0.8636
chr13,0.8636
chr13,0.75
chr13,0.9048
chr13,0.9048
chr13,0.9048
chr13,0.9048
chr13,0.913
chr13,0.9545
chr13,0.8947
chr13,0.9048
chr13,0.9545
chr13,0.9048
chr13,0.9048
chr13,0.9048
chr13,0.8095
chr13,0.9048
chr13,0.8095
chr13,1.0
chr13,0.8636
chr13,0.9048
chr13,0.7727
chr13,1.0
chr13,0.9048
chr13,0.8636
chr13,0.9
chr13,0.7727
chr13,0.8824
chr13,1.0
chr13,0.9048
chr13,0.8636
chr13,0.8636
chr13,0.9048
chr13,0.9048
chr13,0.9048
chr13,0.9048
chr13,0.9231
chr13,1.0
chr13,1.0
chr13,0.8667
chr13,0.8667
chr13,0.8667
chr13,0.8667
chr13,0.8667
chr13,0.8667
chr13,1.0
chr13,0.8462
chr13,0.8333
chr13,0.8667
chr13,0.8667
chr13,0.8667
chr13,0.8667
chr13,1.0
chr13,0.8667
chr13,1.0
chr13,0.8667
chr13,0.8667
chr13,0.8667
chr13,0.8667
chr13,0.8667
chr13,0.8667
chr13,0.8667
chr13,0.8667
chr13,0.8667
chr13,0.8667
chr13,1.0
chr13,0.8667
chr13,1.0
chr13,0.7778
chr13,0.8667
chr13,0.8667
chr13,1.0
chr13,0.7778
chr13,0.8667
chr13,0.8667
chr13,1.0
chr13,1.0
chr13,0.8667
chr13,0.875
chr13,0.8667
chr13,0.8667
chr13,0.8667
chr13,0.8667
chr13,0.8667
chr13,0.8667
chr13,0.8667
chr13,0.7895
chr13,0.9474
chr13,0.6667
chr13,0.6667
chr13,0.6667
chr13,0.6667
chr13,0.8571
chr13,0.6667
chr13,0.9474
chr13,0.6667
chr13,0.75
chr13,0.7619
chr13,0.7391
chr13,0.8571
chr13,0.7619
chr13,0.9444
chr13,0.6667
chr13,0.8
chr13,0.6667
chr13,0.6667
chr13,0.7826
chr13,0.7727
chr13,0.8
chr13,0.8095
chr13,0.6667
chr13,0.7273
chr13,0.8095
chr13,0.6667
chr13,0.7368
chr13,0.6667
chr13,0.7368
chr13,0.8889
chr13,0.8571
chr13,0.6667
chr13,0.85
chr13,0.8889
chr13,0.6667
chr13,0.8571
chr13,0.7778
chr13,0.9474
chr13,0.7059
chr13,0.875
chr13,0.6667
chr13,0.8571
chr13,0.8571
chr13,0.8095
chr13,0.8095
chr13,0.8095
chr13,0.6667
chr13,0.8667
chr13,0.8696
chr13,0.8571
chr13,0.7917
chr13,0.875
chr13,0.7619
chr13,0.875
chr13,0.8421
chr13,0.8333
chr13,0.8333
chr13,0.8095
chr13,0.8261
chr13,0.7619
chr13,0.875
chr13,0.8889
chr13,0.913
chr13,0.8947
chr13,0.875
chr13,0.7667
chr13,0.7917
chr13,0.8261
chr13,0.8421
chr13,0.8
chr13,0.8696
chr13,0.7619
chr13,0.8
chr13,0.9118
chr13,0.9091
chr13,0.7917
chr13,0.9545
chr13,0.7778
chr13,0.7619
chr13,0.8696
chr13,0.85
chr13,0.7778
chr13,0.8696
chr13,0.7619
chr13,0.8421
chr13,0.7647
chr13,0.875
chr13,0.875
chr13,0.8125
chr13,0.7714
chr13,0.8125
chr13,0.8
chr13,0.8
chr13,0.9333
chr13,0.6957
chr13,0.7429
chr13,0.75
chr13,0.72
chr13,0.9048
chr13,0.72
chr13,1.0
chr13,0.7222
chr13,0.8333
chr13,0.8095
chr13,0.7826
chr13,0.9048
chr13,0.75
chr13,1.0
chr13,0.7391
chr13,0.85
chr13,0.72
chr13,0.6333
chr13,0.8261
chr13,0.8182
chr13,0.85
chr13,0.8571
chr13,0.7273
chr13,0.7727
chr13,0.8571
chr13,0.7941
chr13,0.7879
chr13,0.75
chr13,0.7826
chr13,0.7778
chr13,0.9048
chr13,0.6957
chr13,0.9
chr13,0.7778
chr13,0.6957
chr13,0.9048
chr13,0.8333
chr13,1.0
chr13,0.7647
chr13,0.875
chr13,0.72
chr13,0.9333
chr13,0.8
chr13,0.9
chr13,0.8571
chr13,0.8571
chr13,0.8
chr13,1.0
chr13,0.913
chr13,1.0
chr13,0.8095
chr13,1.0
chr13,0.7143
chr13,0.85
chr13,1.0
chr13,0.8571
chr13,0.913
chr13,0.8095
chr13,0.9167
chr13,0.75
chr13,0.9565
chr13,0.8095
chr13,1.0
chr13,1.0
chr13,0.8261
chr13,0.8696
chr13,0.8947
chr13,0.85
chr13,0.913
chr13,0.8696
chr13,0.85
chr13,1.0
chr13,0.913
chr13,0.913
chr13,0.913
chr13,1.0
chr13,0.8095
chr13,1.0
chr13,0.7391
chr13,1.0
chr13,1.0
chr13,0.8095
chr13,0.85
chr13,0.7143
chr13,0.8824
chr13,1.0
chr13,1.0
chr13,0.7826
chr13,0.7826
chr13,0.8261
chr13,0.85
chr13,0.85
chr13,0.9565
chr13,0.9167
chr13,1.0
chr13,0.8095
chr13,1.0
chr13,0.7143
chr13,0.85
chr13,1.0
chr13,0.8571
chr13,0.9167
chr13,0.8095
chr13,0.92
chr13,0.75
chr13,0.9583
chr13,0.8095
chr13,1.0
chr13,0.8667
chr13,0.8261
chr13,0.8947
chr13,0.85
chr13,0.9167
chr13,0.875
chr13,0.85
chr13,0.9429
chr13,0.9429
chr13,0.9167
chr13,0.9167
chr13,1.0
chr13,0.8095
chr13,1.0
chr13,0.7273
chr13,1.0
chr13,1.0
chr13,0.8095
chr13,0.85
chr13,0.7143
chr13,0.8824
chr13,1.0
chr13,1.0
chr13,0.8
chr13,0.8333
chr13,0.8
chr13,0.85
chr13,0.85
chr13,0.9091
chr13,0.9167
chr13,0.8333
chr13,0.9167
chr13,0.75
chr13,0.85
chr13,1.0
chr13,0.913
chr13,0.8636
chr13,0.8333
chr13,0.84
chr13,0.75
chr13,0.875
chr13,0.8095
chr13,0.9167
chr13,0.9167
chr13,0.88
chr13,0.9167
chr13,0.8947
chr13,0.85
chr13,0.9167
chr13,0.875
chr13,0.85
chr13,0.9167
chr13,0.8333
chr13,1.0
chr13,0.8333
chr13,1.0
chr13,0.8333
chr13,0.913
chr13,0.8333
chr13,1.0
chr13,0.913
chr13,0.8333
chr13,0.85
chr13,0.75
chr13,0.8824
chr13,1.0
chr13,0.9167
chr13,0.8333
chr13,0.8333
chr13,0.8333
chr13,0.85
chr13,0.85
chr13,0.875
chr13,0.8095
chr13,1.0
chr13,0.7143
chr13,0.85
chr13,1.0
chr13,0.8571
chr13,0.9167
chr13,0.8095
chr13,0.92
chr13,0.75
chr13,0.9583
chr13,0.8095
chr13,1.0
chr13,1.0
chr13,0.84
chr13,0.875
chr13,0.8947
chr13,0.85
chr13,0.9167
chr13,0.875
chr13,0.85
chr13,1.0
chr13,0.9167
chr13,0.9167
chr13,0.9167
chr13,1.0
chr13,0.8095
chr13,1.0
chr13,0.75
chr13,1.0
chr13,1.0
chr13,0.8095
chr13,0.85
chr13,0.7143
chr13,0.8824
chr13,1.0
chr13,1.0
chr13,0.7917
chr13,0.7917
chr13,0.7917
chr13,0.85
chr13,0.85
chr13,0.9583
chr13,0.8095
chr13,0.9048
chr13,0.75
chr13,1.0
chr13,0.9048
chr13,0.8696
chr13,1.0
chr13,0.9048
chr13,0.9
chr13,0.8571
chr13,0.7727
chr13,0.8095
chr13,0.8095
chr13,0.913
chr13,0.9091
chr13,0.95
chr13,0.9524
chr13,0.8571
chr13,0.8636
chr13,0.9524
chr13,0.8095
chr13,0.7143
chr13,0.8095
chr13,0.7143
chr13,1.0
chr13,1.0
chr13,0.8095
chr13,0.8182
chr13,1.0
chr13,0.8095
chr13,1.0
chr13,0.75
chr13,0.9048
chr13,0.8824
chr13,1.0
chr13,0.8095
chr13,1.0
chr13,1.0
chr13,0.9524
chr13,0.9524
chr13,0.9524
chr13,0.8571
chr13,0.7143
chr13,0.85
chr13,1.0
chr13,0.8571
chr13,0.9167
chr13,0.8095
chr13,0.92
chr13,0.75
chr13,0.9583
chr13,0.8095
chr13,1.0
chr13,1.0
chr13,0.84
chr13,0.875
chr13,0.8947
chr13,0.85
chr13,0.9167
chr13,0.875
chr13,1.0
chr13,0.9167
chr13,0.9167
chr13,0.9167
chr13,1.0
chr13,0.8095
chr13,1.0
chr13,0.75
chr13,1.0
chr13,1.0
chr13,0.8095
chr13,0.85
chr13,0.7143
chr13,0.8824
chr13,1.0
chr13,1.0
chr13,0.7917
chr13,0.7917
chr13,0.7917
chr13,0.85
chr13,0.85
chr13,0.9583
chr13,0.7222
chr13,0.8333
chr13,0.8095
chr13,0.7826
chr13,0.9048
chr13,0.8095
chr13,1.0
chr13,0.7619
chr13,0.85
chr13,0.7143
chr13,0.7143
chr13,0.8261
chr13,0.8182
chr13,0.85
chr13,0.8571
chr13,0.7619
chr13,0.7727
chr13,0.8571
chr13,0.7143
chr13,0.7895
chr13,0.7143
chr13,0.7895
chr13,0.7778
chr13,0.9048
chr13,0.7143
chr13,0.9
chr13,0.7778
chr13,0.7143
chr13,0.9048
chr13,0.8333
chr13,1.0
chr13,0.7647
chr13,0.875
chr13,0.7143
chr13,0.9048
chr13,0.9048
chr13,0.8571
chr13,0.8571
chr13,0.8571
chr13,0.7619
chr13,0.8333
chr13,0.75
chr13,0.8571
chr13,0.75
chr13,0.8095
chr13,0.7222
chr13,0.85
chr13,0.8889
chr13,0.85
chr13,0.85
chr13,0.8095
chr13,0.85
chr13,0.8
chr13,0.8
chr13,0.85
chr13,0.8
chr13,0.8
chr13,0.85
chr13,0.8333
chr13,0.85
chr13,0.8333
chr13,0.7778
chr13,0.75
chr13,0.85
chr13,0.7222
chr13,0.7778
chr13,0.85
chr13,0.75
chr13,0.8889
chr13,0.7222
chr13,0.7647
chr13,0.75
chr13,0.85
chr13,0.75
chr13,0.75
chr13,0.8
chr13,0.8
chr13,0.8
chr13,0.85
chr13,1.0
chr13,1.0
chr13,1.0
chr13,1.0
chr13,0.8333
chr13,1.0
chr13,0.8333
chr13,1.0
chr13,1.0
chr13,1.0
chr13,1.0
chr13,1.0
chr13,1.0
chr13,1.0
chr13,1.0
chr13,1.0
chr13,1.0
chr13,0.8333
chr13,1.0
chr13,0.8333
chr13,1.0
chr13,1.0
chr13,1.0
chr13,0.8333
chr13,1.0
chr13,1.0
chr13,1.0
chr13,0.8333
chr13,0.8333
chr13,1.0
chr13,1.0
chr13,1.0
chr13,1.0
chr13,1.0
chr13,1.0
chr13,1.0
chr13,1.0
chr13,1.0
chr13,0.9048
chr13,0.9048
chr13,0.8571
chr13,0.8095
chr13,0.9048
chr13,0.7619
chr13,0.8571
chr13,0.8571
chr13,0.8571
chr13,0.9048
chr13,0.9048
chr13,0.9048
chr13,0.9048
chr13,0.9524
chr13,0.9048
chr13,0.8571
chr13,0.913
chr13,0.7619
chr13,1.0
chr13,0.9048
chr13,0.8571
chr13,0.9048
chr13,1.0
chr13,0.8571
chr13,0.9048
chr13,0.7619
chr13,0.8095
chr13,0.8824
chr13,1.0
chr13,0.8571
chr13,0.9048
chr13,0.9048
chr13,0.9048
chr13,0.9048
chr13,0.9048
chr13,0.9048
chr13,0.8696
chr13,0.875
chr13,0.75
chr13,0.913
chr13,0.8636
chr13,0.9167
chr13,0.9167
chr13,0.8696
chr13,0.913
chr13,0.8636
chr13,0.913
chr13,0.9545
chr13,0.8636
chr13,0.9167
chr13,0.8333
chr13,0.8636
chr13,0.8333
chr13,1.0
chr13,0.8696
chr13,0.913
chr13,0.8182
chr13,1.0
chr13,0.913
chr13,0.8696
chr13,0.8571
chr13,0.7826
chr13,0.8824
chr13,1.0
chr13,0.9167
chr13,0.8696
chr13,0.8696
chr13,0.8636
chr13,0.8636
chr13,0.8636
chr13,0.913
chr13,0.9048
chr13,0.9
chr13,0.8571
chr13,0.7727
chr13,0.8095
chr13,0.8095
chr13,0.913
chr13,0.9091
chr13,0.95
chr13,0.9524
chr13,0.8571
chr13,0.8636
chr13,0.9524
chr13,0.8095
chr13,0.7143
chr13,0.8095
chr13,0.7143
chr13,1.0
chr13,1.0
chr13,0.8095
chr13,0.8182
chr13,1.0
chr13,0.8095
chr13,1.0
chr13,0.75
chr13,0.9048
chr13,0.8824
chr13,1.0
chr13,0.8095
chr13,1.0
chr13,1.0
chr13,0.9524
chr13,0.9524
chr13,0.9524
chr13,0.8571
chr13,0.85
chr13,0.9583
chr13,0.7917
chr13,0.92
chr13,0.92
chr13,0.9167
chr13,0.875
chr13,0.8947
chr13,0.85
chr13,0.9167
chr13,0.8333
chr13,0.85
chr13,0.92
chr13,0.84
chr13,0.84
chr13,0.84
chr13,1.0
chr13,0.9048
chr13,0.9167
chr13,0.7273
chr13,1.0
chr13,0.9167
chr13,0.9048
chr13,0.8095
chr13,0.8095
chr13,0.8824
chr13,1.0
chr13,0.92
chr13,0.8333
chr13,0.8333
chr13,0.7917
chr13,0.85
chr13,0.85
chr13,0.9583
chr13,0.8
chr13,0.8333
chr13,0.75
chr13,0.75
chr13,0.8
chr13,0.8095
chr13,0.85
chr13,0.85
chr13,0.8
chr13,0.75
chr13,0.85
chr13,0.75
chr13,0.8333
chr13,0.75
chr13,0.8333
chr13,0.7778
chr13,0.9
chr13,0.75
chr13,0.8947
chr13,0.7778
chr13,0.75
chr13,0.9
chr13,0.8333
chr13,1.0
chr13,0.7647
chr13,0.875
chr13,0.75
chr13,0.9
chr13,0.9
chr13,0.85
chr13,0.85
chr13,0.85
chr13,0.8
chr13,0.8261
chr13,0.9583
chr13,0.9583
chr13,0.875
chr13,0.913
chr13,0.9474
chr13,0.9
chr13,0.9565
chr13,0.8696
chr13,0.9
chr13,0.9583
chr13,0.875
chr13,0.875
chr13,0.875
chr13,1.0
chr13,0.8571
chr13,0.7727
chr13,1.0
chr13,0.9565
chr13,0.8571
chr13,0.85
chr13,0.7619
chr13,0.8824
chr13,1.0
chr13,0.9583
chr13,0.8261
chr13,0.8261
chr13,0.8261
chr13,0.9
chr13,0.9
chr13,1.0
chr13,0.8095
chr13,0.8095
chr13,0.8261
chr13,0.8636
chr13,0.7895
chr13,0.8095
chr13,0.8636
chr13,0.8095
chr13,0.8095
chr13,0.8095
chr13,0.8947
chr13,0.8095
chr13,0.8947
chr13,0.7778
chr13,0.7727
chr13,0.8095
chr13,0.85
chr13,0.7778
chr13,0.8095
chr13,0.7727
chr13,1.0
chr13,0.85
chr13,0.7647
chr13,0.875
chr13,0.8095
chr13,0.7727
chr13,0.7727
chr13,0.8095
chr13,0.8095
chr13,0.8095
chr13,0.8095
chr13,1.0
chr13,0.84
chr13,0.875
chr13,0.8947
chr13,0.85
chr13,0.9167
chr13,0.875
chr13,0.85
chr13,1.0
chr13,0.9167
chr13,0.9167
chr13,0.9167
chr13,1.0
chr13,0.8095
chr13,1.0
chr13,0.75
chr13,1.0
chr13,1.0
chr13,0.8095
chr13,0.85
chr13,0.7143
chr13,1.0
chr13,1.0
